CLICK_DATE|EVENT_ID|USER_ID|USERAGENT|BROWSER_VENDOR BROWSER_NAME - VERSION|HARDWARE_MODEL|ACCOUNT_ID|TIMING|PPC|DATE
2021-03-25 07:28:53|bbd76201ff63c6df5e80cebd|10546|Mozilla/5.0 (Linux; Android 4.4.4; XT1080 Build/SU6-7.7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.91 Mobile Safari/537.36|Google Chrome Mobile-68|XT1080|63448.0|20|0.13|2021-03-25
2021-03-25 03:19:49|b58c4ee791ab4aaa5af4cace|10901|Mozilla/5.0 (Linux; Android 8.1.0; LM-X210CM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36|Google Chrome Mobile-70|LMX210CM|63448.0|6|0.1|2021-03-25
2021-03-25 03:09:23|3cedc3886bb2644c6f86e372|10902|Mozilla/5.0 (Linux; Android 8.1.0; LM-X210CM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36|Google Chrome Mobile-70|LMX210CM|60732.0|7|0.0|2021-03-25
2021-03-25 08:14:15|4d3cbe2d095134c21c8ecd4e|10951|Mozilla/5.0 (Linux; Android 8.1.0; LM-X210CM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36|Google Chrome Mobile-70|LMX210CM|2509.0|9|0.0|2021-03-25
2021-03-25 08:14:18|28282efdb5db2a44ea424e9e|10893|Mozilla/5.0 (Linux; Android 8.1.0; LM-X210CM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36|Google Chrome Mobile-70|LMX210CM|842.0|20|0.0|2021-03-25
2021-03-25 00:39:08|c519f25177aaa9924716a3a3|10898|Mozilla/5.0 (Linux; Android 8.1.0; LM-X210CM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36|Google Chrome Mobile-70|LMX210CM|63450.0|17|0.1|2021-03-25
2021-03-25 00:39:53|a0cc24e6c0f2f3d07607e95e|10935|Mozilla/5.0 (Linux; Android 8.1.0; LM-X210CM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36|Google Chrome Mobile-70|LMX210CM|2509.0|14|0.0|2021-03-25
2021-03-25 00:36:13|035b24edc0e6a45d51b48ec2|10935|Mozilla/5.0 (Linux; Android 8.1.0; LM-X210CM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36|Google Chrome Mobile-70|LMX210CM|2509.0|18|0.0|2021-03-25
2021-03-25 07:28:46|e9d68a72fd580e6638b0e9dd|10953|Mozilla/5.0 (Linux; Android 8.1.0; LM-X210CM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36|Google Chrome Mobile-70|LMX210CM|2509.0|9|0.0|2021-03-25
2021-03-25 06:12:32|adc538c61af820e2c25a3162|10546|Mozilla/5.0 (Linux; Android 8.1.0; LM-X210CM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36|Google Chrome Mobile-70|LMX210CM|2509.0|7|0.0|2021-03-25
2021-03-24 20:25:07|092d64738a4cd11f73dbcacf|10928|Mozilla/5.0 (Linux; Android 8.1.0; LM-X210CM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36|Google Chrome Mobile-70|LMX210CM|2509.0|14|0.0|2021-03-24
2021-03-24 20:06:24|018b54cb9771d56b4c117fdd|10953|Mozilla/5.0 (Linux; Android 8.1.0; LM-X210CM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36|Google Chrome Mobile-70|LMX210CM|48109.0|8|0.0|2021-03-24
2021-03-24 20:06:53|f8200cee77ffda89bb815026|10046|Mozilla/5.0 (Linux; Android 8.1.0; LM-X210CM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36|Google Chrome Mobile-70|LMX210CM|63448.0|8|0.13|2021-03-24
2021-03-24 20:00:36|c41c941c769baf51a64b91b0|10954|Mozilla/5.0 (Linux; Android 8.1.0; LM-X210CM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36|Google Chrome Mobile-70|LMX210CM|NULL|20|0.0|2021-03-24
2021-03-24 20:01:07|2304b41945d8f46ba7012701|10954|Mozilla/5.0 (Linux; Android 8.1.0; LM-X210CM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36|Google Chrome Mobile-70|LMX210CM|NULL|7|0.0|2021-03-24
2021-03-24 20:09:35|d48f9a81e3576351017fa843|10928|Mozilla/5.0 (Linux; Android 8.1.0; LM-X210CM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36|Google Chrome Mobile-70|LMX210CM|58202.0|6|0.0|2021-03-24
2021-03-25 05:46:04|b1333d885a93069ebfbe105c|10928|Mozilla/5.0 (Linux; Android 8.1.0; LM-X210CM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36|Google Chrome Mobile-70|LMX210CM|58201.0|6|0.0|2021-03-25
2021-03-25 05:26:06|587af73eecb86bfb6a53adb4|10928|Mozilla/5.0 (Linux; Android 8.1.0; LM-X210CM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36|Google Chrome Mobile-70|LMX210CM|2509.0|6|0.0|2021-03-25
2021-03-24 22:56:31|804f5e0e8da029e86980df64|10784|Mozilla/5.0 (Linux; Android 8.1.0; LM-X210CM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36|Google Chrome Mobile-70|LMX210CM|2509.0|17|0.0|2021-03-24
2021-03-25 09:08:45|e7c9b92ad76d1f296380863d|10546|Mozilla/5.0 (Linux; Android 8.1.0; LM-X210CM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36|Google Chrome Mobile-70|LMX210CM|63448.0|9|0.0|2021-03-25
2021-03-25 08:34:17|d44f5551c36351c3cb5131c4|10928|Mozilla/5.0 (Linux; Android 8.1.0; LM-X210CM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36|Google Chrome Mobile-70|LMX210CM|58201.0|11|0.0|2021-03-25
